Original_Row_Index,Inorganic phosphor,Host,1st dopant,Reference,MP-ID,ICSD-ID,CV_Fold,Emission max. (nm)
658,Ca0.8Sr0.2SEu0.01,Ca0.8Sr0.2S,Eu,https://doi.org/10.1016/j.radmeas.2009.09.010,mp-1672, icsd-619534 icsd-619527 icsd-186785 icsd-53940 icsd-619528 icsd-603165 icsd-619533 icsd-28902 icsd-60200 icsd-619538 icsd-619540 icsd-619529 icsd-619530 icsd-41956 icsd-52784 icsd-30236 icsd-619537,9,662.0
659,Ca0.5Sr0.5SEu0.01,Ca0.5Sr0.5S,Eu,https://doi.org/10.1016/j.radmeas.2009.09.010,mp-1672, icsd-619534 icsd-619527 icsd-186785 icsd-53940 icsd-619528 icsd-603165 icsd-619533 icsd-28902 icsd-60200 icsd-619538 icsd-619540 icsd-619529 icsd-619530 icsd-41956 icsd-52784 icsd-30236 icsd-619537,10,656.0
660,Ca0.2Sr0.8SEu0.01,Ca0.2Sr0.8S,Eu,https://doi.org/10.1016/j.radmeas.2009.09.010,mp-1672, icsd-619534 icsd-619527 icsd-186785 icsd-53940 icsd-619528 icsd-603165 icsd-619533 icsd-28902 icsd-60200 icsd-619538 icsd-619540 icsd-619529 icsd-619530 icsd-41956 icsd-52784 icsd-30236 icsd-619537,6,635.0
661,SrSEu0.01,SrS,Eu,https://doi.org/10.1016/j.radmeas.2009.09.010,"mp-1087,mp-10627", icsd-651057 icsd-651060 icsd-659132 icsd-53941 icsd-182724 icsd-651062 icsd-290055 icsd-52112 icsd-28900 icsd-651059 icsd-30239 icsd-651061 icsd-164143 icsd-651056 icsd-651068 icsd-249177 icsd-651054 icsd-164144 icsd-52111,6,619.0
662,BaMgAl10O17Eu0.116,BaMgAl10O17,Eu,https://doi.org/10.1021/cm020592f,,,8,450.0
663,Gd2MoO6Eu0.3,Gd2MoO6,Eu,https://doi.org/10.1039/C6RA25652J,mp-582797, icsd-62886,10,610.0
664,Gd2MoO6Eu0.3,Gd2MoO6,Eu,https://doi.org/10.1039/C6RA25652J,mp-582797, icsd-62886,6,610.0
665,Sr0.99MoO4Eu0.01,Sr0.99MoO4,Eu,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,7,610.0
666,Sr0.93MoO4Eu0.07,Sr0.93MoO4,Eu,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,7,615.0
667,Sr0.86MoO4Na0.07Eu0.07,Sr0.86MoO4Na0.07,Eu,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,7,615.0
668,Sr0.84MoO4Na0.09Eu0.07,Sr0.84MoO4Na0.09,Eu,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,2,615.0
669,Y1.99O2SEu0.01,Y1.99O2S,Eu,https://doi.org/10.1016/j.matlet.2012.06.051,mp-12894, icsd-154582,5,627.0
670,K0.457Na0.457NbO3Eu0.05,K0.457Na0.457NbO3,Eu,https://doi.org/10.1039/C4RA10888D,mp-1223364,,3,616.0
671,CaWO4Dy0.01,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,8,572.0
672,CaWO4Dy0.03,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,1,572.0
673,CaWO4Dy0.05,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,7,572.0
674,CaWO4Dy0.07,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,3,572.0
675,CaWO4Dy0.09,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,8,572.0
676,CaWO4Dy0.11,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,7,572.0
677,CaWO4Dy0.01,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,2,572.0
678,CaWO4Dy0.03,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,3,572.0
679,CaWO4Dy0.05,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,1,572.0
680,CaWO4Dy0.07,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,4,572.0
681,CaWO4Dy0.09,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,9,572.0
682,CaWO4Dy0.11,CaWO4,Dy,https://doi.org/10.1063/1.4913297,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,6,572.0
683,Bi0.5Na0.5TiO3Eu0.25,Bi0.5Na0.5TiO3,Eu,https://doi.org/10.1016/j.matlet.2014.05.212,"mp-39681,mp-1220903,mp-1094149",,10,618.0
684,Ba2Gd4.9B5O17Eu0.1,Ba2Gd4.9B5O17,Eu,https://doi.org/10.1016/j.optmat.2018.07.023,,,9,615.0
685,Ba2Gd4.8B5O17Eu0.2,Ba2Gd4.8B5O17,Eu,https://doi.org/10.1016/j.optmat.2018.07.023,,,1,615.0
686,Ba2Gd4.6B5O17Eu0.4,Ba2Gd4.6B5O17,Eu,https://doi.org/10.1016/j.optmat.2018.07.023,,,3,615.0
687,Ba2Gd4.5B5O17Eu0.5,Ba2Gd4.5B5O17,Eu,https://doi.org/10.1016/j.optmat.2018.07.023,,,4,615.0
688,Ba2Gd4.4B5O17Eu0.6,Ba2Gd4.4B5O17,Eu,https://doi.org/10.1016/j.optmat.2018.07.023,,,7,615.0
689,Ba2Gd4.2B5O17Eu0.8,Ba2Gd4.2B5O17,Eu,https://doi.org/10.1016/j.optmat.2018.07.023,,,9,615.0
690,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,8,538.0
691,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,6,538.0
692,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,5,538.0
693,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,1,538.0
694,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,3,538.0
695,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,3,538.0
696,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,9,538.0
697,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,7,538.0
698,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,10,538.0
699,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,9,538.0
700,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu,https://doi.org/10.1111/jace.12257,,,2,538.0
701,Sr0.94Ga2S4Eu0.06,Sr0.94Ga2S4,Eu,https://doi.org/10.1016/S1002-0721(08)60010-1,"mp-14425,mp-1104810", icsd-635272 icsd-46019 icsd-635274,5,534.0
702,NaBaYB2O6Ce0.02,NaBaYB2O6,Ce,https://doi.org/10.1111/jace.15693,mp-1182342,,10,450.0
703,NaBaYB2O6Tb0.03,NaBaYB2O6,Tb,https://doi.org/10.1111/jace.15693,mp-1182342,,9,544.0
704,SrLu0.99Al2Si2O2N5Ce0.01,SrLu0.99Al2Si2O2N5,Ce,https://doi.org/10.1039/C9TC06932A,,,4,464.0
705,Sr0.99LuAl2Si2O2N5Eu0.01,Sr0.99LuAl2Si2O2N5,Eu,https://doi.org/10.1039/C9TC06932A,,,1,526.0
706,BaLu0.99Al2Si2O2N5Ce0.01,BaLu0.99Al2Si2O2N5,Ce,https://doi.org/10.1039/C9TC06932A,,,5,462.0
707,Ba0.99LuAl2Si2O2N5Eu0.01,Ba0.99LuAl2Si2O2N5,Eu,https://doi.org/10.1039/C9TC06932A,,,3,512.0
708,Mg1.25Si1.25Al2.5O3N3Ce0.03,Mg1.25Si1.25Al2.5O3N3,Ce,https://doi.org/10.1039/C8TC05330H,,,7,470.0
709,Mg1.25Si1.25Al2.5O3N3Tb0.02,Mg1.25Si1.25Al2.5O3N3,Tb,https://doi.org/10.1039/C8TC05330H,,,10,545.0
710,RbNa3Li12Si4O16Eu0.03,RbNa3Li12Si4O16,Eu,https://doi.org/10.1002/ange.201807087,mp-17240, icsd-74865,4,471.0
711,Sr2.99MgSi2O8Ce0.01,Sr2.99MgSi2O8,Ce,https://doi.org/10.1002/bio.2415,mp-554641,,6,403.0
712,LiCa0.99GeO4Ce0.01,LiCa0.99GeO4,Ce,https://doi.org/10.1016/j.jlumin.2010.02.047,mp-1211318,,5,400.0
713,Li2Ca0.96GeO4Dy0.04,Li2Ca0.96GeO4,Dy,https://doi.org/10.1016/j.jlumin.2010.02.047,mp-1211318,,8,485.0
714,Rb3YSi2O7Eu0.02,Rb3YSi2O7,Eu,https://doi.org/10.1002/ange.201905787,,,6,622.0
715,Sr2La0.9SbO6Eu0.1,Sr2La0.9SbO6,Eu,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,2,610.0
716,Sr2La0.8SbO6Eu0.2,Sr2La0.8SbO6,Eu,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,7,610.0
717,Sr2La0.7SbO6Eu0.3,Sr2La0.7SbO6,Eu,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,8,610.0
718,Sr2La0.6SbO6Eu0.4,Sr2La0.6SbO6,Eu,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,7,610.0
719,Sr2La0.5SbO6Eu0.5,Sr2La0.5SbO6,Eu,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,3,610.0
720,Sr2La0.4SbO6Eu0.6,Sr2La0.4SbO6,Eu,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,5,610.0
721,K4BaSi3O9Eu0.05,K4BaSi3O9,Eu,https://doi.org/10.1016/j.optmat.2014.06.036,"mp-558347,mp-976307", icsd-246254,4,616.5
722,K4BaSi3O9Eu0.05,K4BaSi3O9,Eu,https://doi.org/10.1016/j.optmat.2014.06.036,"mp-558347,mp-976307", icsd-246254,5,616.5
723,Ba2ZnB2O6Eu0.05,Ba2ZnB2O6,Eu,https://doi.org/10.1039/C4RA11516C,mp-559138, icsd-75606,6,616.0
724,Y2O2SEu0.05,Y2O2S,Eu,https://doi.org/10.1016/j.matlet.2007.06.016,mp-12894, icsd-154582,6,626.0
725,Mg3Ga2GeO8Mn0.001,Mg3Ga2GeO8,Mn,https://doi.org/10.1021/acs.inorgchem.5b02048,,,7,659.0
726,Mg3Ga2GeO8Mn0.005,Mg3Ga2GeO8,Mn,https://doi.org/10.1021/acs.inorgchem.5b02048,,,9,659.0
727,Mg3Ga2GeO8Mn0.01,Mg3Ga2GeO8,Mn,https://doi.org/10.1021/acs.inorgchem.5b02048,,,2,659.0
728,Mg3Ga2GeO8Mn0.03,Mg3Ga2GeO8,Mn,https://doi.org/10.1021/acs.inorgchem.5b02048,,,8,659.0
729,Mg3Ga2GeO8Mn0.05,Mg3Ga2GeO8,Mn,https://doi.org/10.1021/acs.inorgchem.5b02048,,,2,659.0
730,Mg3Ga2GeO8Mn0.07,Mg3Ga2GeO8,Mn,https://doi.org/10.1021/acs.inorgchem.5b02048,,,5,659.0
731,NaLa0.995MgWO6Sm0.005,NaLa0.995MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,7,645.0
732,NaLa0.99MgWO6Sm0.01,NaLa0.99MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,8,645.0
733,NaLa0.98MgWO6Sm0.02,NaLa0.98MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,3,645.0
734,NaLa0.96MgWO6Sm0.04,NaLa0.96MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,8,645.0
735,NaLa0.94MgWO6Sm0.06,NaLa0.94MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,8,645.0
736,NaLa0.92MgWO6Sm0.08,NaLa0.92MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,3,645.0
737,NaLa0.9MgWO6Sm0.1,NaLa0.9MgWO6,Sm,https://doi.org/10.1016/j.ceramint.2017.11.154,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,7,645.0
738,Ca2ZnWO6Eu0.002,Ca2ZnWO6,Eu,https://doi.org/10.1016/j.jlumin.2014.01.045,"mp-781505,mp-779906", icsd-262323,8,615.0
739,Ca2ZnWO6Sm0.02,Ca2ZnWO6,Sm,https://doi.org/10.1016/j.jlumin.2014.01.045,"mp-781505,mp-779906", icsd-262323,7,604.0
740,Ca2ZnWO6Pr0.002,Ca2ZnWO6,Pr,https://doi.org/10.1016/j.jlumin.2014.01.045,"mp-781505,mp-779906", icsd-262323,9,650.0
741,Sr4LiAl11N14Eu0.004,Sr4LiAl11N14,Eu,https://doi.org/10.1021/acs.chemmater.6b04519,,,1,670.0
742,CaGdW4O16Tb0.5,CaGdW4O16,Tb,https://doi.org/10.1016/j.dyepig.2017.12.067,,,3,545.0
743,K2Y0.95WO8PEu0.05,K2Y0.95WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,5,614.0
744,K2Y0.9WO8PEu0.1,K2Y0.9WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,3,614.0
745,K2Y0.7WO8PEu0.3,K2Y0.7WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,5,614.0
746,K2Y0.5WO8PEu0.5,K2Y0.5WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,3,614.0
747,K2Y0.3WO8PEu0.7,K2Y0.3WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,10,614.0
748,K2Y0.3WO8PEu0.7,K2Y0.3WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,3,614.0
749,K2Y0.3WO8PEu0.7,K2Y0.3WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,7,614.0
750,K2Y0.1WO8PEu0.9,K2Y0.1WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,8,614.0
751,K2WO8PEu1,K2WO8P,Eu,https://doi.org/10.1016/j.materresbull.2015.09.003,,,7,614.0
752,LaMgAl11O19Sm0.05,LaMgAl11O19,Sm,https://doi.org/10.1021/ic500412r,mp-1223152,,4,594.0
753,LaMgAl11O19Eu0.1,LaMgAl11O19,Eu,https://doi.org/10.1021/ic500412r,mp-1223152,,8,612.0
754,LiLa1.99O5BSm0.01,LiLa1.99O5B,Sm,https://doi.org/10.1149/1.2946482,,,6,605.0
755,Na2CaSiO4Eu0.12,Na2CaSiO4,Eu,https://doi.org/10.1016/j.materresbull.2011.03.001,mp-555342, icsd-24235,1,613.0
756,Na3Sc1.8P3O12Eu0.1,Na3Sc1.8P3O12,Eu,https://doi.org/10.1016/j.jallcom.2017.12.316,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,4,621.0
757,Na3Sc1.5P3O12Eu0.25,Na3Sc1.5P3O12,Eu,https://doi.org/10.1016/j.jallcom.2017.12.316,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,5,621.0
758,Na3Sc1.4P3O12Eu0.3,Na3Sc1.4P3O12,Eu,https://doi.org/10.1016/j.jallcom.2017.12.316,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,9,621.0
759,Na3Sc1.3P3O12Eu0.35,Na3Sc1.3P3O12,Eu,https://doi.org/10.1016/j.jallcom.2017.12.316,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,4,621.0
760,Na3Sc1.1P3O12Eu0.45,Na3Sc1.1P3O12,Eu,https://doi.org/10.1016/j.jallcom.2017.12.316,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,8,621.0
761,Ca3P2O8Eu0.04,Ca3P2O8,Eu,https://doi.org/10.1016/j.optmat.2012.12.023,"mp-1197377,mp-531132,mp-3487,mp-753711,mp-686015", icsd-923 icsd-200202 icsd-188081 icsd-158736,9,613.0
762,Ca9.9LiP7O28Eu0.1,Ca9.9LiP7O28,Eu,https://doi.org/10.1016/S1002-0721(10)60476-0,,,7,613.0
763,Sr3Bi0.995P3O12Eu0.005,Sr3Bi0.995P3O12,Eu,https://doi.org/10.1016/j.optcom.2012.06.018,,,10,612.0
764,Sr3Bi0.99P3O12Eu0.01,Sr3Bi0.99P3O12,Eu,https://doi.org/10.1016/j.optcom.2012.06.018,,,2,612.0
765,Sr3Bi0.97P3O12Eu0.03,Sr3Bi0.97P3O12,Eu,https://doi.org/10.1016/j.optcom.2012.06.018,,,2,612.0
766,Sr3Bi0.95P3O12Eu0.05,Sr3Bi0.95P3O12,Eu,https://doi.org/10.1016/j.optcom.2012.06.018,,,10,612.0
767,Sr3Bi0.93P3O12Eu0.07,Sr3Bi0.93P3O12,Eu,https://doi.org/10.1016/j.optcom.2012.06.018,,,3,612.0
768,Sr3Bi0.9P3O12Eu0.1,Sr3Bi0.9P3O12,Eu,https://doi.org/10.1016/j.optcom.2012.06.018,,,9,612.0
769,Sr3Y0.94P3O12Eu0.06,Sr3Y0.94P3O12,Eu,https://doi.org/10.1016/j.ceramint.2012.02.080,,,10,613.0
770,Ca3Gd0.9Al3O15B4Eu0.1,Ca3Gd0.9Al3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.03.005,,,7,621.0
771,Ca3Gd0.8Al3O15B4Eu0.2,Ca3Gd0.8Al3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.03.005,,,4,621.0
772,Ca3Gd0.7Al3O15B4Eu0.3,Ca3Gd0.7Al3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.03.005,,,4,621.0
773,Ca3Gd0.5Al3O15B4Eu0.5,Ca3Gd0.5Al3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.03.005,,,9,621.0
774,Ca3Gd0.2Al3O15B4Eu0.7,Ca3Gd0.2Al3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.03.005,,,5,621.0
775,Ca3Al3O15B4Eu1,Ca3Al3O15B4,Eu,https://doi.org/10.1016/j.dyepig.2018.03.005,,,10,621.0
776,NaYMgWO6Eu0.3,NaYMgWO6,Eu,https://doi.org/10.1016/j.jallcom.2017.05.027,,,6,616.0
777,LiYMgWO6Eu0.3,LiYMgWO6,Eu,https://doi.org/10.1016/j.jallcom.2017.05.027,,,5,618.0
778,LiYMgW0.9Mo0.1O6Eu0.3,LiYMgW0.9Mo0.1O6,Eu,https://doi.org/10.1016/j.jallcom.2017.05.027,,,6,618.0
779,LiYMgW0.9Mo0.1O6Eu0.3,LiYMgW0.9Mo0.1O6,Eu,https://doi.org/10.1016/j.jallcom.2017.05.027,,,10,618.0
780,NaBaY0.3B2O6Eu0.7,NaBaY0.3B2O6,Eu,https://doi.org/10.1016/j.dyepig.2017.04.008,mp-1182342,,4,613.0
781,KBaY0.3B2O6Eu0.7,KBaY0.3B2O6,Eu,https://doi.org/10.1016/j.dyepig.2017.04.008,,,4,613.0
782,CaB6O10Eu0.03,CaB6O10,Eu,https://doi.org/10.1016/j.jlumin.2014.11.024,mp-558358, icsd-161320,2,612.0
783,CaB6O10Eu0.03,CaB6O10,Eu,https://doi.org/10.1016/j.jlumin.2014.11.024,mp-558358, icsd-161320,8,612.0
784,Ba2CaZn2Si6O17Eu0.005,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,9,613.0
785,Ba2CaZn2Si6O17Eu0.01,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,2,613.0
786,Ba2CaZn2Si6O17Eu0.03,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,2,613.0
787,Ba2CaZn2Si6O17Eu0.05,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,3,613.0
788,Ba2CaZn2Si6O17Eu0.07,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,4,613.0
789,Ba2CaZn2Si6O17Eu0.09,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,9,613.0
790,Ba2CaZn2Si6O17Eu0.11,Ba2CaZn2Si6O17,Eu,https://doi.org/10.1016/j.jlumin.2015.03.007,,,9,613.0
791,Y2O2SEu0.05,Y2O2S,Eu,https://doi.org/10.1364/OE.19.006303,mp-12894, icsd-154582,10,611.0
792,Ca2YZr2Al3O12Eu0.08,Ca2YZr2Al3O12,Eu,https://doi.org/10.1021/acs.inorgchem.6b01711,,,1,611.0
793,BaGd2O4Bi0.08,BaGd2O4,Bi,https://doi.org/10.1016/j.jlumin.2018.10.050,mp-17143, icsd-78484 icsd-427487,7,432.0
794,BaGd2O4Eu0.2,BaGd2O4,Eu,https://doi.org/10.1016/j.jlumin.2018.10.050,mp-17143, icsd-78484 icsd-427487,8,611.0
795,Ca2Y0.992Zr2Al3O12Bi0.008,Ca2Y0.992Zr2Al3O12,Bi,https://doi.org/10.1016/j.ceramint.2019.11.081,,,10,313.0
796,Sc2W3O12Eu0.01,Sc2W3O12,Eu,https://doi.org/10.1016/j.ceramint.2019.02.107,"mp-5516,mp-1219450", icsd-50941 icsd-50940 icsd-391468 icsd-28467 icsd-50942,7,617.0
797,Sc2W3O12Eu0.03,Sc2W3O12,Eu,https://doi.org/10.1016/j.ceramint.2019.02.107,"mp-5516,mp-1219450", icsd-50941 icsd-50940 icsd-391468 icsd-28467 icsd-50942,9,617.0
798,Sc2W3O12Eu0.05,Sc2W3O12,Eu,https://doi.org/10.1016/j.ceramint.2019.02.107,"mp-5516,mp-1219450", icsd-50941 icsd-50940 icsd-391468 icsd-28467 icsd-50942,4,617.0
799,Sc2W3O12Eu0.15,Sc2W3O12,Eu,https://doi.org/10.1016/j.ceramint.2019.02.107,"mp-5516,mp-1219450", icsd-50941 icsd-50940 icsd-391468 icsd-28467 icsd-50942,6,617.0
800,Sc2W3O12Eu0.3,Sc2W3O12,Eu,https://doi.org/10.1016/j.ceramint.2019.02.107,"mp-5516,mp-1219450", icsd-50941 icsd-50940 icsd-391468 icsd-28467 icsd-50942,4,617.0
801,CdY3.6MoO16Eu0.1,CdY3.6MoO16,Eu,https://doi.org/10.1364/OME.6.002397,,,9,615.0
802,CdY3.2MoO16Eu0.2,CdY3.2MoO16,Eu,https://doi.org/10.1364/OME.6.002397,,,5,615.0
803,CdY2.8MoO16Eu0.3,CdY2.8MoO16,Eu,https://doi.org/10.1364/OME.6.002397,,,7,615.0
804,CdY2.4MoO16Eu0.4,CdY2.4MoO16,Eu,https://doi.org/10.1364/OME.6.002397,,,10,615.0
805,CdY2MoO16Eu0.5,CdY2MoO16,Eu,https://doi.org/10.1364/OME.6.002397,,,7,615.0
806,CdY1.6MoO16Eu0.6,CdY1.6MoO16,Eu,https://doi.org/10.1364/OME.6.002397,,,5,615.0
807,Ca3Y0.5Al3B4O15Eu0.5,Ca3Y0.5Al3B4O15,Eu,https://doi.org/10.1364/OE.19.0000A1,mp-694012,,2,620.0
808,YVO4Eu0.05,YVO4,Eu,https://doi.org/10.1021/ic100953m,mp-19133, icsd-15604 icsd-107638 icsd-246709 icsd-26894 icsd-78074 icsd-2504 icsd-174549 icsd-246708 icsd-36060,1,619.0
